"Timestamp","n_mints","trick_or_treat","archie_girls","the_dress","imitation","friday_or_saturday"
2015-10-23 12:14:37,6,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 12:16:12,12,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 12:17:05,14,FALSE,"Betty","Blue and black","Laziness",NA
2015-10-23 12:17:11,42,FALSE,"Betty","White and gold","Laziness",NA
2015-10-23 12:17:43,3,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 12:17:54,13,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 12:19:23,2,FALSE,"Betty","White and gold","Flattery",NA
2015-10-23 12:19:58,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 12:20:47,2,FALSE,"Betty","Blue and black","Laziness",NA
2015-10-23 12:23:17,5,FALSE,"???","White and gold","Lazily flattering someone",NA
2015-10-23 12:24:45,3,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 12:26:17,4,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 12:28:09,5,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 12:28:18,3,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 12:28:50,5,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 12:32:22,6,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 12:32:39,23,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 12:33:32,4,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 12:36:54,7,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 12:37:15,11,FALSE,"???",NA,"Lazily flattering someone",NA
2015-10-23 12:37:22,3,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 12:37:38,11,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 12:38:10,6,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 12:40:56,7,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 12:40:58,7,FALSE,"???",NA,NA,NA
2015-10-23 12:41:48,2,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 12:43:05,7,FALSE,"Veronica","White and gold","Flattery",NA
2015-10-23 12:44:34,3,FALSE,"Betty","White and gold","Laziness",NA
2015-10-23 12:45:02,4,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 12:47:57,6,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 12:50:10,15,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 12:50:21,7,FALSE,"Betty","White and gold","Laziness",NA
2015-10-23 12:52:56,1,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 12:54:10,3,FALSE,"Veronica","Blue and black","Laziness",NA
2015-10-23 12:55:51,5,FALSE,"Veronica",NA,"Lazily flattering someone",NA
2015-10-23 12:57:07,4,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 12:57:39,27,FALSE,"Veronica","White and gold","Flattery",NA
2015-10-23 12:58:42,12,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 13:00:59,6,FALSE,"Betty","Blue and black","Laziness",NA
2015-10-23 12:59:30,5,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 13:01:53,2,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 13:02:02,5,FALSE,"Veronica","White and gold","Flattery",NA
2015-10-23 13:02:26,8,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 13:02:43,7,FALSE,"Veronica","White and gold","Flattery",NA
2015-10-23 13:03:03,7,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 13:03:19,42,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 13:03:40,4,FALSE,"???","White and gold","Lazily flattering someone",NA
2015-10-23 13:03:45,3,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 13:07:56,80,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 13:08:09,6,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 13:09:02,5,FALSE,"Veronica","Blue and black","Laziness",NA
2015-10-23 13:10:53,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 13:12:27,3,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 13:16:46,3,FALSE,"???","Blue and black","Flattery",NA
2015-10-23 13:16:58,5,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 13:17:29,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 13:20:59,14,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 13:21:14,4,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 13:21:26,7,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 13:21:37,7,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 13:23:07,7,FALSE,"Veronica","White and gold","Laziness",NA
2015-10-23 13:23:38,4,FALSE,"???","White and gold","Lazily flattering someone",NA
2015-10-23 13:24:17,4,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 13:25:05,12,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 13:27:09,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 13:28:14,5,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 13:28:52,6,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 13:28:54,32,FALSE,"Betty",NA,"Flattery",NA
2015-10-23 13:31:44,4,FALSE,NA,NA,"Lazily flattering someone",NA
2015-10-23 13:32:20,5,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 13:33:41,3,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 13:35:43,9,FALSE,"Betty","Blue and black","Laziness",NA
2015-10-23 13:36:31,5,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 13:36:52,42,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 13:37:12,9,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 13:37:50,7,FALSE,"Veronica","Blue and black","Laziness",NA
2015-10-23 13:37:50,8,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 13:39:04,5,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 13:39:28,5,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 13:39:50,2,FALSE,"Betty",NA,"Lazily flattering someone",NA
2015-10-23 13:42:26,4,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 13:44:11,9,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 13:46:08,12,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 13:47:15,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 13:49:44,5,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 13:51:11,2,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 13:52:11,17,FALSE,"???",NA,"Lazily flattering someone",NA
2015-10-23 13:53:33,2,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 13:55:44,7,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 13:57:56,3,FALSE,"Betty","White and gold","Flattery",NA
2015-10-23 13:58:46,3,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 14:01:55,46,FALSE,"???","White and gold","Lazily flattering someone",NA
2015-10-23 14:02:16,56,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 14:02:22,7,FALSE,"Betty","White and gold","Flattery",NA
2015-10-23 14:09:29,7,FALSE,"Betty","White and gold","Flattery",NA
2015-10-23 14:04:30,3,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 14:04:35,10,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 14:06:13,4,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 14:06:23,5,FALSE,"???",NA,"Lazily flattering someone",NA
2015-10-23 14:06:34,42,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 14:07:11,24,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 14:08:04,3,FALSE,"???","White and gold","Lazily flattering someone",NA
2015-10-23 14:09:13,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 14:09:31,5,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 14:09:33,7,FALSE,"???","White and gold","Laziness",NA
2015-10-23 14:09:37,4,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 14:10:42,69,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 14:10:02,3,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 14:10:17,12,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 14:10:34,7,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 14:11:08,16,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 14:12:03,50,FALSE,"???","Blue and black","Flattery",NA
2015-10-23 14:13:09,5,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 14:13:24,7,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 14:16:24,5,FALSE,"Veronica",NA,"Flattery",NA
2015-10-23 14:17:33,17,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 14:19:16,4,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 14:19:17,7,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 14:19:42,4,FALSE,"Betty","Blue and black","Laziness",NA
2015-10-23 14:20:02,7,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 14:22:00,4,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 14:23:09,3,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 14:24:32,7,FALSE,"Betty",NA,NA,NA
2015-10-23 14:24:52,4,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 14:29:42,4,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 14:31:13,4,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 14:31:14,5,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 14:32:42,15,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 14:33:28,5,FALSE,"???","Blue and black","Flattery",NA
2015-10-23 14:34:08,2,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 14:34:22,6,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 14:34:36,3,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 14:35:06,5,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 14:36:02,5,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 14:39:32,23,FALSE,"Betty","Blue and black","Laziness",NA
2015-10-23 14:40:34,3,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 14:41:27,7,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 14:41:53,3,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 14:43:36,7,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 14:44:08,20,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 14:46:15,5,FALSE,"Betty","White and gold","Flattery",NA
2015-10-23 14:52:24,4,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 14:54:46,6,FALSE,"Veronica","White and gold","Laziness",NA
2015-10-23 14:55:54,12,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 14:56:50,4,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 14:57:04,2,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 14:58:26,5,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 14:59:24,3,FALSE,NA,"Blue and black","Laziness",NA
2015-10-23 15:01:57,17,FALSE,"Betty","Blue and black","Laziness",NA
2015-10-23 15:02:48,2,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 15:03:37,2,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 15:06:13,4,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 15:07:02,16,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 15:10:11,14,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 15:13:49,18,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 15:14:33,4,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 15:18:25,5,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 15:19:03,16,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 15:20:03,23,FALSE,"Veronica","White and gold","Flattery",NA
2015-10-23 15:20:08,11,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 15:28:05,7,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 15:31:11,6,FALSE,"???","White and gold","Laziness",NA
2015-10-23 15:33:52,42,FALSE,"Veronica","White and gold","Flattery",NA
2015-10-23 15:34:20,34,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 15:34:46,5,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 15:39:34,3,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 15:40:38,13,FALSE,"Betty","White and gold","Flattery",NA
2015-10-23 15:47:18,5,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 15:52:01,5,FALSE,"Veronica","White and gold","Flattery",NA
2015-10-23 15:52:22,4,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 15:52:26,5,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 15:53:39,6,FALSE,"Betty","White and gold","Laziness",NA
2015-10-23 15:55:10,5,FALSE,"???","White and gold","Lazily flattering someone",NA
2015-10-23 15:57:07,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 15:57:30,5,FALSE,"Veronica",NA,"Lazily flattering someone",NA
2015-10-23 15:58:51,5,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 15:58:58,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 16:00:12,5,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 16:00:45,5,FALSE,"???",NA,"Lazily flattering someone",NA
2015-10-23 16:00:48,4,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 16:06:06,1,FALSE,"Betty","White and gold","Flattery",NA
2015-10-23 16:07:54,2,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 16:08:04,67,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 16:08:22,7,FALSE,"Betty","Blue and black","Laziness",NA
2015-10-23 16:08:56,7,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 16:09:49,42,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 16:10:23,5,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 16:11:09,3,FALSE,"Betty","White and gold","Flattery",NA
2015-10-23 16:11:41,3,FALSE,"???","Blue and black","Flattery",NA
2015-10-23 16:11:51,8,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 16:13:42,3,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 16:13:48,12,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 16:14:33,3,FALSE,"Veronica","Blue and black",NA,NA
2015-10-23 16:14:38,13,FALSE,"Betty",NA,"Flattery",NA
2015-10-23 16:15:18,69,FALSE,"???","White and gold","Lazily flattering someone",NA
2015-10-23 16:15:47,12,FALSE,"Betty","White and gold","Laziness",NA
2015-10-23 16:15:56,6,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 16:18:25,452,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 16:19:12,2,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 16:22:21,3,FALSE,"Veronica","White and gold","Flattery",NA
2015-10-23 16:22:56,14,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 16:26:20,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 16:27:28,4,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 16:27:38,4,FALSE,"Veronica","White and gold","Laziness",NA
2015-10-23 16:28:12,6,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 16:30:54,23,FALSE,"Betty",NA,"Lazily flattering someone",NA
2015-10-23 16:36:27,5,FALSE,"Betty",NA,"Lazily flattering someone",NA
2015-10-23 16:31:28,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 16:32:52,23,FALSE,"???","Blue and black","Flattery",NA
2015-10-23 16:36:50,6,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 16:37:25,34,FALSE,"Veronica","Blue and black","Laziness",NA
2015-10-23 16:38:15,5,FALSE,"Betty","Blue and black","Flattery",NA
2015-10-23 16:38:59,42,FALSE,"???","Blue and black","Flattery",NA
2015-10-23 16:40:52,13,FALSE,"Betty","White and gold","Laziness",NA
2015-10-23 16:41:56,71,FALSE,"???",NA,"Lazily flattering someone",NA
2015-10-23 16:42:32,7,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 16:42:44,753,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 16:42:45,12,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 16:44:21,1,FALSE,"???","Blue and black","Flattery",NA
2015-10-23 16:46:39,5,FALSE,"???","White and gold","Lazily flattering someone",NA
2015-10-23 16:52:07,3,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 16:52:14,42,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 16:54:10,23,FALSE,"Betty","Blue and black","Laziness",NA
2015-10-23 16:54:48,23,FALSE,"Betty","Blue and black","Laziness",NA
2015-10-23 16:58:36,6,FALSE,"???","White and gold","Lazily flattering someone",NA
2015-10-23 16:59:46,7,FALSE,"???","White and gold","Flattery",NA
2015-10-23 17:01:22,3,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 17:03:32,7,FALSE,"Betty","White and gold","Flattery",NA
2015-10-23 17:06:58,4,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 17:08:28,42,FALSE,"???","White and gold","Lazily flattering someone",NA
2015-10-23 17:08:49,16,FALSE,"Veronica",NA,"Flattery",NA
2015-10-23 17:10:32,6,FALSE,"Betty","White and gold",NA,NA
2015-10-23 17:10:07,10,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 17:10:22,5,FALSE,"Veronica","White and gold","Lazily flattering someone",NA
2015-10-23 17:13:09,12,FALSE,"Veronica","Blue and black","Flattery",NA
2015-10-23 17:14:28,4,FALSE,"Betty","White and gold","Laziness",NA
2015-10-23 17:14:28,7,FALSE,"Veronica","Blue and black","Lazily flattering someone",NA
2015-10-23 17:18:23,12,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 17:18:34,4,FALSE,"???","Blue and black","Lazily flattering someone",NA
2015-10-23 17:21:20,10,FALSE,"???","Blue and black","Flattery",NA
2015-10-23 17:22:20,5,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 17:23:45,7,FALSE,"Veronica","Blue and black","Laziness",NA
2015-10-23 17:23:53,5,FALSE,"Veronica","Blue and black",NA,NA
2015-10-23 17:27:32,234,FALSE,"Betty","Blue and black","Lazily flattering someone",NA
2015-10-23 17:29:07,3,FALSE,"Veronica","White and gold","Flattery",NA
2015-10-23 17:30:11,2,FALSE,"Betty","White and gold","Lazily flattering someone",NA
2015-10-23 17:32:00,9,FALSE,"Betty","Blue and black","Flattery",NA
